Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,22,2,27,4,False,False
2,1,True,25,3,11,1,False,False
3,1,True,14,4,23,5,True,True
4,1,True,29,6,8,0,False,False
5,1,True,5,9,15,1,False,False
6,1,True,1,4,7,0,False,False
7,1,True,2,0,13,2,False,False
8,1,True,30,2,20,6,False,False
9,1,True,4,1,28,3,False,False
10,2,True,16,4,24,8,False,False
11,2,True,7,3,17,4,False,False
12,2,True,29,2,31,1,False,False
13,2,True,15,0,12,5,False,False
14,2,True,18,1,3,9,False,False
15,2,True,10,3,26,4,True,True
16,2,True,21,9,19,1,False,False
17,3,True,25,4,9,8,False,False
18,3,True,2,3,6,2,False,False
19,3,True,29,3,5,0,False,False
20,3,True,28,2,4,3,False,False
21,3,True,20,3,22,9,False,False
22,3,True,1,7,14,0,False,False
23,4,True,28,3,21,4,False,False
24,4,True,18,6,16,7,False,False
25,4,True,26,3,10,1,False,False
26,4,True,3,7,30,2,False,False
27,4,True,9,11,25,1,False,False
28,4,True,14,1,1,11,False,False
29,4,True,27,0,2,2,False,False
30,4,True,31,1,29,3,False,False
31,4,True,24,9,19,4,False,False
32,5,True,22,6,18,0,False,False
33,5,True,15,1,12,9,False,False
34,5,True,13,4,6,5,False,False
35,5,True,11,2,17,3,False,False
36,5,True,5,6,8,0,False,False
37,5,True,10,7,23,2,False,False
38,5,True,1,6,7,1,False,False
39,6,True,21,7,16,1,False,False
40,6,True,20,5,24,6,True,False
41,6,True,5,4,31,3,False,False
42,6,True,22,2,27,6,False,False
43,7,True,19,1,4,10,False,False
44,7,True,25,1,11,2,False,False
45,7,True,28,2,13,1,False,False
46,7,True,14,1,26,8,False,False
47,7,True,7,1,9,10,False,False
48,8,True,27,5,3,4,False,False
49,8,True,2,3,30,1,False,False
50,8,True,16,3,21,6,False,False
51,8,True,5,8,15,1,False,False
52,8,True,6,13,18,1,False,False
53,8,True,23,0,10,9,False,False
54,8,True,22,6,20,3,False,False
55,8,True,26,5,14,3,False,False
56,8,True,19,2,28,4,False,False
57,8,True,9,2,1,3,True,True
58,9,True,11,5,25,0,False,False
59,9,True,8,0,29,9,False,False
60,9,True,30,2,2,6,False,False
61,9,True,24,0,22,7,False,False
62,9,True,31,1,5,2,False,False
63,10,True,31,2,12,3,False,False
64,10,True,4,4,17,0,False,False
65,10,True,21,7,6,6,True,True
66,10,True,27,2,13,3,False,False
67,10,True,16,1,3,4,False,False
68,10,True,26,9,23,2,False,False
69,10,True,10,7,8,2,False,False
70,10,True,29,9,15,1,False,False
71,10,True,30,3,20,7,False,False
72,11,True,18,2,19,5,False,False
73,11,True,25,7,7,4,False,False
74,11,True,11,3,9,9,False,False
75,11,True,28,6,24,2,False,False
76,11,True,3,2,4,4,False,False
77,11,True,14,1,1,7,False,False
78,11,True,6,7,2,4,False,False
79,11,True,29,4,10,3,True,True
80,11,True,17,6,16,4,False,False
81,11,True,23,1,21,9,False,False
82,12,True,13,3,27,2,True,False
83,12,True,7,4,11,5,False,False
84,12,True,20,5,18,6,False,False
85,12,True,1,3,26,1,False,False
86,12,True,12,3,31,2,False,False
87,12,True,24,3,30,5,False,False
88,12,True,15,1,5,8,False,False
89,12,True,19,1,22,9,False,False
90,12,True,23,2,14,5,False,False
91,13,True,9,9,25,2,False,False
92,13,True,16,2,28,6,False,False
93,13,True,15,1,29,9,False,False
94,13,True,12,4,8,0,False,False
95,13,True,7,2,17,5,False,False
96,13,True,21,0,4,4,False,False
97,14,True,28,2,3,0,False,False
98,14,True,2,4,6,5,True,True
99,14,True,30,2,13,6,False,False
100,14,True,5,2,12,3,False,False
101,14,True,1,2,10,1,True,True
102,14,True,19,6,20,4,False,False
