Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,29,1,12,2,False,False
2,1,True,30,6,25,4,False,False
3,1,True,21,4,28,5,False,False
4,1,True,26,3,31,4,True,True
5,2,True,23,1,1,5,False,False
6,2,True,16,6,6,2,False,False
7,2,True,5,10,8,0,False,False
8,2,True,3,3,10,4,False,False
9,2,True,15,1,17,11,False,False
10,2,True,2,10,20,1,False,False
11,2,True,4,2,24,0,False,False
12,2,True,13,0,27,1,False,False
13,3,True,28,3,9,2,False,False
14,3,True,2,2,18,1,True,False
15,3,True,30,4,19,5,False,False
16,3,True,7,3,22,0,False,False
17,3,True,31,2,26,1,False,False
18,4,True,26,6,1,3,False,False
19,4,True,3,6,23,3,False,False
20,4,True,18,3,4,1,False,False
21,4,True,29,5,5,2,False,False
22,4,True,15,6,8,7,True,False
23,4,True,14,2,12,9,False,False
24,4,True,27,5,13,2,False,False
25,4,True,11,2,17,3,False,False
26,4,True,20,1,21,6,False,False
27,4,True,9,6,24,3,False,False
28,4,True,10,9,25,1,False,False
29,4,True,16,2,28,3,False,False
30,4,True,6,5,30,0,False,False
31,5,True,27,3,6,4,False,False
32,5,True,10,9,11,2,False,False
33,5,True,2,6,19,0,False,False
34,6,True,4,3,9,2,True,True
35,6,True,25,0,28,8,False,False
36,7,True,14,1,5,5,False,False
37,7,True,1,3,11,2,False,False
38,7,True,6,3,13,2,True,False
39,7,True,26,1,17,2,False,False
40,7,True,12,9,19,3,False,False
41,7,True,2,3,24,5,False,False
42,7,True,3,6,31,5,False,False
43,7,True,10,11,30,1,False,False
44,8,True,16,2,4,1,False,False
45,8,True,18,4,22,5,True,True
46,8,True,14,0,29,3,False,False
47,9,True,31,7,23,2,False,False
48,9,True,26,2,7,6,False,False
49,9,True,3,5,8,0,False,False
50,9,True,5,1,10,3,False,False
51,9,True,11,3,16,0,False,False
52,9,True,12,1,18,2,True,False
53,9,True,30,1,17,12,False,False
54,9,True,25,1,21,3,False,False
55,9,True,1,4,24,3,True,True
56,9,True,27,2,28,5,False,False
57,9,True,15,0,2,8,False,False
58,10,True,13,1,4,3,False,False
59,10,True,19,0,6,12,False,False
60,10,True,1,1,9,5,False,False
61,11,True,18,1,3,0,False,False
62,11,True,9,2,6,5,False,False
63,11,True,2,2,7,1,False,False
64,11,True,23,9,8,4,False,False
65,11,True,30,2,10,10,False,False
66,11,True,28,4,11,1,False,False
67,11,True,17,9,14,3,False,False
68,11,True,24,11,15,0,False,False
69,11,True,25,0,16,2,False,False
70,11,True,13,7,19,0,False,False
71,11,True,12,6,20,0,False,False
72,11,True,27,3,21,4,False,False
73,11,True,22,1,29,4,False,False
74,11,True,5,1,31,5,False,False
75,12,True,31,9,14,1,False,False
76,12,True,5,0,26,5,False,False
77,12,True,24,2,2,3,True,True
