Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,False,5,0,1,0,False,False
2,1,False,21,0,27,0,False,False
3,1,False,13,0,16,0,False,False
4,1,False,28,0,11,0,False,False
5,1,False,29,0,14,0,False,False
6,1,False,31,0,12,0,False,False
7,1,False,26,0,23,0,False,False
8,1,False,24,0,20,0,False,False
9,1,False,3,0,4,0,False,False
10,1,False,22,0,6,0,False,False
11,1,False,7,0,17,0,False,False
12,1,False,19,0,18,0,False,False
13,1,False,15,0,2,0,False,False
14,2,False,25,0,8,0,False,False
15,2,False,17,0,10,0,False,False
16,2,False,9,0,30,0,False,False
17,2,False,2,0,7,0,False,False
18,2,False,27,0,21,0,False,False
19,2,False,26,0,29,0,False,False
20,2,False,16,0,3,0,False,False
21,2,False,14,0,5,0,False,False
22,2,False,24,0,22,0,False,False
23,2,False,13,0,28,0,False,False
24,2,False,18,0,19,0,False,False
25,2,False,23,0,31,0,False,False
26,3,False,30,0,9,0,False,False
27,3,False,2,0,15,0,False,False
28,3,False,10,0,25,0,False,False
29,3,False,20,0,24,0,False,False
30,3,False,4,0,13,0,False,False
31,3,False,1,0,26,0,False,False
32,3,False,17,0,8,0,False,False
33,3,False,27,0,11,0,False,False
34,3,False,19,0,6,0,False,False
35,3,False,5,0,12,0,False,False
36,3,False,16,0,28,0,False,False
37,3,False,31,0,23,0,False,False
38,3,False,22,0,18,0,False,False
39,3,False,14,0,29,0,False,False
40,4,False,21,0,3,0,False,False
41,4,False,8,0,7,0,False,False
42,4,False,20,0,9,0,False,False
43,4,False,10,0,25,0,False,False
44,4,False,2,0,15,0,False,False
45,4,False,11,0,4,0,False,False
46,4,False,12,0,1,0,False,False
47,4,False,6,0,30,0,False,False
48,5,False,13,0,21,0,False,False
49,5,False,24,0,19,0,False,False
50,5,False,7,0,17,0,False,False
51,5,False,29,0,5,0,False,False
52,5,False,31,0,14,0,False,False
53,5,False,27,0,16,0,False,False
54,5,False,23,0,26,0,False,False
55,5,False,18,0,22,0,False,False
56,5,False,30,0,20,0,False,False
57,5,False,8,0,10,0,False,False
58,6,False,11,0,27,0,False,False
59,6,False,21,0,13,0,False,False
60,6,False,6,0,24,0,False,False
61,6,False,7,0,2,0,False,False
62,6,False,14,0,31,0,False,False
63,6,False,28,0,3,0,False,False
64,6,False,25,0,15,0,False,False
65,6,False,23,0,1,0,False,False
66,6,False,16,0,4,0,False,False
67,6,False,29,0,12,0,False,False
68,6,False,22,0,9,0,False,False
69,6,False,20,0,19,0,False,False
70,6,False,10,0,17,0,False,False
71,6,False,5,0,26,0,False,False
72,6,False,30,0,18,0,False,False
73,7,False,15,0,8,0,False,False
74,7,False,13,0,11,0,False,False
75,7,False,18,0,6,0,False,False
76,7,False,3,0,28,0,False,False
77,7,False,17,0,25,0,False,False
78,7,False,1,0,31,0,False,False
79,7,False,21,0,16,0,False,False
80,7,False,10,0,7,0,False,False
81,7,False,26,0,5,0,False,False
82,7,False,9,0,22,0,False,False
83,7,False,19,0,24,0,False,False
84,7,False,23,0,14,0,False,False
85,7,False,4,0,27,0,False,False
86,8,False,8,0,2,0,False,False
87,8,False,12,0,29,0,False,False
88,8,False,19,0,20,0,False,False
89,8,False,22,0,30,0,False,False
90,8,False,14,0,23,0,False,False
91,8,False,27,0,13,0,False,False
92,8,False,16,0,21,0,False,False
93,8,False,7,0,10,0,False,False
94,9,False,9,0,6,0,False,False
95,9,False,1,0,12,0,False,False
96,9,False,17,0,15,0,False,False
97,9,False,4,0,11,0,False,False
98,9,False,27,0,3,0,False,False
99,9,False,21,0,28,0,False,False
100,9,False,2,0,25,0,False,False
101,9,False,31,0,26,0,False,False
102,9,False,24,0,18,0,False,False
103,9,False,23,0,5,0,False,False
104,10,False,20,0,30,0,False,False
105,10,False,18,0,9,0,False,False
106,10,False,29,0,1,0,False,False
107,10,False,28,0,4,0,False,False
108,10,False,25,0,8,0,False,False
109,10,False,19,0,22,0,False,False
110,10,False,5,0,14,0,False,False
111,10,False,17,0,7,0,False,False
112,10,False,16,0,13,0,False,False
113,10,False,15,0,2,0,False,False
114,10,False,26,0,31,0,False,False
115,11,False,15,0,10,0,False,False
116,11,False,18,0,20,0,False,False
117,11,False,30,0,24,0,False,False
118,11,False,5,0,29,0,False,False
119,11,False,2,0,17,0,False,False
120,11,False,4,0,16,0,False,False
121,11,False,13,0,27,0,False,False
122,11,False,22,0,19,0,False,False
123,11,False,28,0,21,0,False,False
124,11,False,12,0,23,0,False,False
125,11,False,11,0,3,0,False,False
126,12,False,24,0,6,0,False,False
127,12,False,31,0,1,0,False,False
128,12,False,7,0,8,0,False,False
129,12,False,26,0,12,0,False,False
130,12,False,19,0,9,0,False,False
131,12,False,15,0,25,0,False,False
132,12,False,21,0,11,0,False,False
133,12,False,13,0,4,0,False,False
134,12,False,17,0,10,0,False,False
135,12,False,22,0,20,0,False,False
136,12,False,18,0,30,0,False,False
137,12,False,27,0,28,0,False,False
138,12,False,23,0,29,0,False,False
139,13,False,12,0,14,0,False,False
140,13,False,25,0,7,0,False,False
141,13,False,29,0,26,0,False,False
142,13,False,1,0,5,0,False,False
143,13,False,11,0,16,0,False,False
144,13,False,22,0,24,0,False,False
145,13,False,10,0,15,0,False,False
146,13,False,17,0,2,0,False,False
147,14,False,29,0,31,0,False,False
148,14,False,28,0,13,0,False,False
149,14,False,9,0,18,0,False,False
150,14,False,1,0,23,0,False,False
151,14,False,6,0,19,0,False,False
152,14,False,11,0,21,0,False,False
153,14,False,16,0,27,0,False,False
154,14,False,25,0,17,0,False,False
155,14,False,30,0,22,0,False,False
156,14,False,4,0,3,0,False,False
157,14,False,10,0,8,0,False,False
158,14,False,14,0,12,0,False,False
159,15,False,20,0,6,0,False,False
160,15,False,24,0,9,0,False,False
161,15,False,11,0,28,0,False,False
162,15,False,19,0,30,0,False,False
163,15,False,12,0,26,0,False,False
164,15,False,31,0,5,0,False,False
165,15,False,27,0,4,0,False,False
166,15,False,14,0,1,0,False,False
167,15,False,25,0,2,0,False,False
168,15,False,15,0,7,0,False,False
169,15,False,3,0,16,0,False,False
170,15,False,29,0,23,0,False,False
171,16,False,6,0,20,0,False,False
172,16,False,3,0,13,0,False,False
173,16,False,9,0,24,0,False,False
174,16,False,8,0,15,0,False,False
175,16,False,25,0,10,0,False,False
176,16,False,12,0,31,0,False,False
177,16,False,16,0,11,0,False,False
178,16,False,26,0,14,0,False,False
179,16,False,4,0,21,0,False,False
180,17,False,20,0,18,0,False,False
181,17,False,6,0,22,0,False,False
182,17,False,9,0,19,0,False,False
183,17,False,15,0,17,0,False,False
184,17,False,7,0,25,0,False,False
185,17,False,28,0,27,0,False,False
186,17,False,31,0,29,0,False,False
187,17,False,13,0,3,0,False,False
188,17,False,2,0,8,0,False,False
189,17,False,26,0,1,0,False,False
190,17,False,24,0,30,0,False,False
191,17,False,12,0,5,0,False,False
192,17,False,21,0,4,0,False,False
193,18,False,30,0,6,0,False,False
194,18,False,5,0,23,0,False,False
195,18,False,9,0,20,0,False,False
196,18,False,3,0,11,0,False,False
197,18,False,2,0,10,0,False,False
198,18,False,4,0,28,0,False,False
199,18,False,8,0,7,0,False,False
200,18,False,1,0,14,0,False,False
201,19,False,6,0,18,0,False,False
202,19,False,8,0,17,0,False,False
203,19,False,10,0,2,0,False,False
204,19,False,3,0,21,0,False,False
205,19,False,7,0,15,0,False,False
206,19,False,28,0,16,0,False,False
207,19,False,1,0,29,0,False,False
208,19,False,20,0,22,0,False,False
209,19,False,30,0,19,0,False,False
210,19,False,11,0,13,0,False,False
211,19,False,14,0,26,0,False,False
212,19,False,23,0,12,0,False,False
213,19,False,5,0,31,0,False,False
214,20,False,3,0,27,0,False,False
215,20,False,8,0,25,0,False,False
216,20,False,18,0,24,0,False,False
217,20,False,6,0,9,0,False,False
