Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,6,3,22,4,False,False
2,1,True,17,1,10,3,False,False
3,1,True,8,4,7,5,True,True
4,1,True,13,1,21,3,False,False
5,1,True,30,4,9,2,False,False
6,1,True,24,0,20,3,False,False
7,1,True,5,3,26,4,False,False
8,1,True,27,8,3,5,False,False
9,1,True,31,5,29,1,False,False
10,1,True,25,2,2,1,False,False
11,1,True,28,2,16,3,False,False
12,1,True,19,3,18,2,False,False
13,1,True,4,5,11,1,False,False
14,1,True,1,4,23,2,False,False
15,1,True,14,0,12,4,False,False
16,2,True,2,0,15,3,False,False
17,2,True,31,4,14,2,False,False
18,2,True,16,1,28,4,False,False
19,2,True,20,1,19,3,False,False
20,2,True,27,1,4,3,False,False
21,2,True,6,1,24,0,True,True
22,2,True,5,1,1,2,False,False
23,2,True,10,2,17,3,True,True
24,2,True,9,2,30,4,False,False
25,2,True,21,4,13,0,False,False
26,2,True,8,3,25,4,True,True
27,2,True,11,3,3,4,False,False
28,2,True,12,4,26,3,True,True
29,2,True,18,3,22,1,False,False
30,2,True,23,1,29,3,False,False
31,3,True,24,3,6,2,True,False
32,3,True,12,3,5,6,False,False
33,3,True,25,3,8,2,False,False
34,3,True,3,2,27,4,False,False
35,3,True,29,3,31,4,False,False
36,3,True,15,2,7,1,False,False
37,3,True,30,3,18,5,False,False
38,3,True,26,1,14,4,False,False
39,3,True,22,1,20,0,False,False
40,3,True,17,4,10,3,False,False
41,3,True,23,4,1,5,False,False
42,3,True,21,1,4,5,False,False
43,3,True,13,1,11,3,False,False
44,3,True,19,0,9,1,False,False
45,4,True,15,0,2,3,False,False
46,4,True,3,5,16,3,False,False
47,4,True,27,3,28,2,True,True
48,4,True,26,2,23,1,False,False
49,4,True,11,2,13,3,False,False
50,4,True,31,3,5,0,False,False
51,4,True,20,4,24,2,False,False
52,4,True,29,1,12,2,False,False
53,4,True,19,0,6,4,False,False
54,4,True,7,5,25,3,False,False
55,4,True,4,4,21,2,False,False
56,4,True,17,2,8,4,False,False
57,4,True,22,1,30,0,False,False
58,5,True,10,3,15,1,False,False
59,5,True,2,2,17,3,False,False
60,5,True,28,3,27,2,False,False
61,5,True,14,4,31,2,False,False
62,5,True,9,3,19,4,True,True
63,5,True,26,5,1,4,False,False
64,5,True,13,1,16,3,False,False
65,5,True,24,2,18,1,False,False
66,5,True,25,1,7,3,False,False
67,6,True,2,2,10,3,True,True
68,6,True,22,3,9,2,False,False
69,6,True,21,1,28,4,False,False
70,6,True,30,2,20,4,False,False
71,6,True,1,3,12,2,True,True
72,6,True,29,1,5,5,False,False
73,6,True,3,2,11,4,False,False
74,6,True,15,2,8,4,False,False
75,6,True,23,3,14,2,True,True
76,6,True,16,2,4,6,False,False
77,6,True,18,3,6,2,False,False
78,7,True,21,2,3,3,False,False
79,7,True,1,2,26,4,False,False
80,7,True,19,4,22,2,False,False
81,7,True,17,6,25,3,False,False
82,7,True,20,3,30,2,False,False
83,7,True,4,2,27,1,False,False
84,7,True,23,1,31,2,False,False
85,7,True,8,2,2,5,False,False
86,7,True,18,3,24,2,False,False
87,7,True,28,2,13,6,False,False
88,7,True,5,3,29,4,False,False
89,7,True,7,0,15,3,False,False
90,7,True,9,4,6,2,False,False
91,7,True,12,1,14,4,False,False
92,8,True,6,2,19,4,False,False
93,8,True,11,4,21,2,False,False
94,8,True,10,3,17,1,False,False
95,8,True,5,3,23,4,False,False
