Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
176,13,True,10,2,23,8,False,False
177,13,True,20,4,18,7,False,False
178,13,True,9,8,30,1,False,False
179,13,True,31,1,5,4,False,False
180,14,True,25,5,14,4,True,False
181,14,True,13,7,27,3,False,False
182,14,True,26,9,15,1,False,False
183,14,True,8,0,12,10,False,False
184,14,True,22,1,29,8,False,False
185,14,True,1,0,2,3,False,False
186,14,True,5,6,17,0,False,False
187,14,True,16,5,20,0,False,False
188,14,True,28,7,6,5,False,False
189,14,True,19,3,11,4,False,False
190,14,True,7,7,10,3,False,False
191,15,True,21,3,9,4,True,True
192,15,True,24,5,22,2,False,False
193,15,True,28,1,13,6,False,False
194,15,True,3,7,18,0,False,False
195,15,True,31,4,23,2,False,False
196,15,True,4,4,26,2,False,False
197,15,True,1,5,25,3,False,False
198,15,True,6,4,30,7,False,False
199,15,True,11,1,27,7,False,False
200,15,True,12,6,8,2,False,False
201,15,True,10,5,14,6,False,False
202,15,True,5,0,7,1,True,True
203,16,True,21,5,20,7,False,False
204,16,True,24,10,19,0,False,False
205,16,True,29,2,16,4,False,False
206,16,True,17,3,15,6,False,False
207,16,True,25,0,4,10,False,False
208,16,True,13,8,28,3,False,False
209,16,True,26,5,2,3,False,False
210,16,True,30,2,3,6,False,False
211,16,True,23,3,31,4,False,False
212,16,True,14,1,1,7,False,False
213,17,True,16,2,29,7,False,False
214,17,True,28,6,21,4,False,False
215,17,True,7,2,12,3,True,True
216,17,True,13,5,24,2,False,False
217,17,True,31,7,17,0,False,False
218,17,True,30,1,27,7,False,False
219,17,True,4,6,10,0,False,False
220,17,True,25,0,5,9,False,False
221,17,True,11,9,6,6,False,False
222,17,True,23,9,8,3,False,False
223,17,True,22,1,9,6,False,False
224,17,True,19,5,18,3,False,False
225,17,True,2,6,15,1,False,False
226,17,True,1,2,26,8,False,False
227,17,True,3,8,20,1,False,False
228,18,True,15,0,7,8,False,False
229,18,True,16,5,11,2,False,False
230,18,True,12,10,14,0,False,False
231,18,True,6,4,22,6,False,False
232,18,True,4,1,2,2,False,False
233,18,True,26,5,17,0,False,False
234,18,True,21,1,3,5,False,False
235,18,True,24,3,13,4,False,False
236,18,True,20,5,30,6,True,True
237,18,True,19,3,28,5,False,False
238,18,True,5,8,23,2,False,False
239,18,True,10,1,31,6,False,False
240,18,True,8,3,25,2,False,False
241,18,True,18,0,29,7,False,False
242,19,True,25,3,1,5,False,False
243,19,True,11,0,16,5,False,False
244,19,True,22,2,24,3,False,False
245,19,True,20,3,19,4,False,False
246,19,True,27,8,21,3,False,False
247,19,True,26,2,12,1,False,False
248,19,True,14,1,4,6,False,False
249,19,True,29,2,9,3,True,False
250,19,True,2,1,7,2,False,False
251,19,True,31,7,10,0,False,False
252,19,True,17,0,5,4,False,False
253,19,True,18,3,6,4,False,False
254,19,True,15,5,8,8,False,False
255,19,True,3,2,13,3,True,True
256,20,True,3,4,27,2,False,False
257,20,True,8,2,23,9,False,False
258,20,True,28,6,30,3,False,False
259,20,True,21,7,18,2,False,False
260,20,True,24,7,11,3,False,False
261,20,True,31,3,1,2,True,True
262,20,True,29,8,22,2,False,False
263,20,True,4,8,14,0,False,False
264,20,True,25,1,2,5,False,False
265,20,True,5,7,15,1,False,False
266,20,True,17,1,12,9,False,False
267,20,True,6,4,19,5,True,True
268,20,True,10,1,26,7,False,False
269,20,True,13,7,20,0,False,False
270,21,True,9,2,16,3,True,True
271,21,True,30,6,28,7,True,False
272,21,True,7,8,25,0,False,False
273,21,True,20,1,24,9,False,False
274,21,True,11,2,3,8,False,False
275,21,True,13,2,29,1,False,False
276,21,True,19,4,21,8,False,False
277,21,True,4,4,31,1,False,False
278,21,True,23,10,17,4,False,False
279,22,True,2,3,4,2,True,True
280,22,True,6,2,9,9,False,False
281,22,True,16,5,27,2,False,False
282,22,True,26,6,8,2,False,False
283,22,True,22,5,18,3,False,False
284,22,True,10,0,5,6,False,False
285,22,True,15,2,1,8,False,False
286,22,True,7,6,14,0,False,False
287,22,True,23,2,12,9,False,False
288,22,True,11,6,28,4,False,False
289,22,True,19,5,30,7,False,False
290,23,True,25,2,10,5,False,False
291,23,True,27,7,22,2,False,False
292,23,True,21,4,6,7,False,False
293,23,True,26,0,7,6,False,False
294,23,True,24,1,16,3,False,False
295,23,True,14,5,15,7,False,False
296,23,True,29,3,20,0,False,False
297,23,True,18,1,3,9,False,False
298,23,True,8,6,17,5,False,False
299,23,True,9,0,13,1,False,False
300,23,True,5,4,2,1,False,False
301,23,True,1,2,31,5,False,False
302,23,True,12,5,23,2,False,False
303,23,True,30,5,11,6,False,False
304,24,True,16,8,21,1,False,False
305,24,True,2,8,25,1,False,False
306,24,True,31,2,26,3,False,False
307,24,True,7,1,4,3,False,False
308,24,True,3,5,19,0,False,False
309,24,True,28,0,29,7,False,False
310,24,True,6,2,24,4,False,False
311,24,True,20,1,27,11,False,False
312,24,True,18,1,9,8,False,False
313,24,True,13,5,22,2,False,False
314,24,True,5,8,10,1,False,False
315,24,True,8,2,1,6,False,False
316,24,True,17,7,14,4,False,False
317,24,True,12,8,15,1,False,False
318,24,True,11,6,30,4,False,False
319,25,True,14,5,23,9,False,False
320,25,True,20,4,6,3,True,True
321,25,True,25,1,7,4,False,False
322,25,True,4,7,8,2,False,False
323,25,True,9,8,18,0,False,False
324,25,True,15,1,5,12,False,False
325,25,True,29,6,28,3,False,False
326,25,True,2,3,26,2,True,False
327,25,True,24,7,21,2,False,False
328,25,True,12,10,17,0,False,False
329,25,True,27,3,3,2,False,False
330,25,True,22,3,13,7,False,False
331,25,True,19,0,16,10,False,False
332,26,True,5,2,31,0,False,False
333,26,True,21,4,11,6,False,False
334,26,True,30,5,20,7,False,False
335,26,True,12,9,25,3,False,False
336,26,True,16,8,19,2,False,False
337,26,True,29,3,24,1,False,False
338,26,True,23,1,2,6,False,False
339,26,True,10,0,4,12,False,False
340,26,True,26,3,1,0,False,False
341,26,True,27,4,9,5,False,False
342,26,True,22,8,6,6,False,False
343,26,True,28,4,18,7,False,False
344,26,True,7,6,8,1,False,False
345,27,True,15,0,12,7,False,False
346,27,True,30,2,29,8,False,False
347,27,True,17,7,10,5,False,False
348,27,True,31,5,14,0,False,False
349,27,True,18,0,27,10,False,False
350,27,True,13,2,3,0,False,False
351,27,True,1,5,23,3,False,False
352,27,True,26,3,5,2,True,True
353,27,True,9,7,11,1,False,False
354,27,True,28,4,22,5,False,False
355,27,True,8,0,7,13,False,False
356,27,True,24,7,20,3,False,False
357,27,True,21,7,19,3,False,False
358,28,True,14,1,2,8,False,False
359,28,True,17,1,4,5,False,False
360,28,True,31,6,25,2,False,False
361,28,True,6,0,16,9,False,False
362,28,True,3,6,30,1,False,False
363,28,True,10,5,15,6,False,False
364,28,True,20,2,13,8,False,False
365,28,True,27,8,28,5,False,False
366,28,True,24,0,29,1,False,False
367,28,True,11,8,21,6,False,False
368,28,True,1,1,12,3,False,False
369,28,True,23,1,26,9,False,False
370,29,True,7,9,17,2,False,False
371,29,True,2,2,31,0,False,False
372,29,True,19,0,24,9,False,False
373,29,True,3,0,9,2,False,False
374,29,True,1,0,5,4,False,False
375,29,True,21,6,22,8,False,False
376,29,True,13,5,6,2,False,False
377,29,True,25,3,8,7,False,False
378,29,True,16,7,18,0,False,False
379,29,True,14,4,10,5,True,False
380,29,True,29,5,27,1,False,False
381,29,True,23,0,4,7,False,False
382,30,True,12,5,7,0,False,False
383,30,True,16,6,30,0,False,False
384,30,True,18,4,11,7,False,False
385,30,True,8,3,15,6,False,False
386,30,True,6,3,28,8,False,False
387,30,True,4,8,1,0,False,False
388,30,True,5,9,14,1,False,False
389,30,True,22,7,20,4,False,False
390,30,True,10,0,2,7,False,False
391,30,True,13,10,19,1,False,False
392,31,True,28,2,3,9,False,False
393,31,True,4,7,23,3,False,False
394,31,True,8,4,25,6,False,False
395,31,True,10,3,17,5,False,False
396,31,True,15,0,31,10,False,False
397,31,True,14,1,26,11,False,False
398,31,True,21,0,24,6,False,False
399,31,True,5,3,12,2,False,False
400,31,True,30,1,16,8,False,False
401,31,True,20,1,29,8,False,False
402,31,True,19,1,13,7,False,False
403,32,True,30,5,21,9,False,False
404,32,True,24,2,9,4,False,False
405,32,True,22,3,27,7,False,False
406,32,True,19,4,6,5,False,False
407,32,True,11,4,18,2,False,False
408,32,True,23,1,1,4,False,False
409,32,True,31,1,7,2,False,False
410,32,True,14,3,17,8,False,False
411,32,True,12,3,5,4,False,False
412,32,True,15,1,26,8,False,False
413,32,True,8,2,2,9,False,False
414,32,True,16,10,28,1,False,False
415,32,True,4,10,25,0,False,False
416,33,True,26,10,10,1,False,False
417,33,True,13,7,11,1,False,False
418,33,True,22,1,3,7,False,False
419,33,True,29,6,30,1,False,False
420,33,True,17,5,23,10,False,False
421,33,True,27,11,20,2,False,False
422,33,True,25,5,15,6,False,False
423,33,True,31,10,8,2,False,False
424,33,True,2,7,14,1,False,False
425,33,True,28,7,19,5,False,False
426,33,True,18,1,16,9,False,False
427,33,True,9,5,21,2,False,False
428,33,True,5,3,4,2,False,False
429,34,True,11,4,22,11,False,False
430,34,True,26,1,31,2,False,False
431,34,True,25,0,12,9,False,False
432,34,True,30,4,24,6,False,False
433,34,True,6,0,13,5,False,False
434,34,True,9,1,29,2,False,False
435,34,True,10,1,1,5,False,False
436,35,True,20,0,9,9,False,False
437,35,True,10,1,7,7,False,False
438,36,True,9,4,27,1,False,False
439,36,True,6,7,18,6,False,False
440,37,True,9,3,3,2,True,True
441,37,True,17,7,8,4,False,False
442,37,True,7,2,2,3,False,False
443,37,True,1,9,14,1,False,False
444,37,True,23,0,5,6,False,False
445,37,True,27,5,6,2,False,False
446,37,True,18,3,28,9,False,False
447,38,True,7,6,15,1,False,False
448,38,True,3,6,11,1,False,False
449,38,True,9,5,22,1,False,False
450,38,True,1,0,4,5,False,False
451,38,True,6,4,21,3,False,False
452,38,True,28,2,24,5,False,False
453,38,True,2,6,23,1,False,False
454,38,True,5,10,25,2,False,False
455,38,True,14,1,12,9,False,False
456,38,True,27,5,30,0,False,False
457,38,True,18,6,20,7,True,True
458,38,True,8,2,26,11,False,False
459,39,True,3,3,29,2,True,True
460,39,True,15,3,10,6,False,False
461,39,True,27,9,19,4,False,False
462,39,True,1,9,17,0,False,False
463,39,True,11,2,13,7,False,False
464,39,True,7,1,31,2,False,False
465,39,True,22,1,16,9,False,False
