Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,28,4,4,2,False,False
2,1,True,27,3,21,5,False,False
3,1,True,3,6,20,4,False,False
4,1,True,30,5,18,2,False,False
5,2,True,23,5,17,4,False,False
6,2,True,8,0,10,3,False,False
7,2,True,25,2,12,3,True,False
8,2,True,26,4,1,5,False,False
9,3,True,28,2,4,5,False,False
10,3,True,27,3,21,1,False,False
11,3,True,3,1,20,2,False,False
12,3,True,30,4,18,2,False,False
13,4,True,23,4,17,2,False,False
14,4,True,8,0,10,4,False,False
15,4,True,25,4,12,3,False,False
16,4,True,26,1,1,2,True,False
17,5,True,4,0,28,7,False,False
18,5,True,21,0,27,4,False,False
19,5,True,20,2,3,4,False,False
20,5,True,18,2,30,0,False,False
21,6,True,17,2,23,3,False,False
22,6,True,10,1,8,2,False,False
23,6,True,12,2,25,1,True,False
24,6,True,1,5,26,2,False,False
25,7,True,4,3,28,1,False,False
26,7,True,21,5,27,2,False,False
27,7,True,20,2,3,4,False,False
28,7,True,18,1,30,2,False,False
29,8,True,17,4,23,1,False,False
30,8,True,10,4,8,2,False,False
31,8,True,12,0,25,1,False,False
32,8,True,1,4,26,3,True,False
33,9,True,28,1,4,3,False,False
34,9,True,27,4,21,3,False,False
35,9,True,3,3,20,1,False,False
36,9,True,30,2,18,0,False,False
37,10,True,23,2,17,3,True,False
38,10,True,8,1,10,4,False,False
39,10,True,25,4,12,2,False,False
41,11,True,4,5,28,3,False,False
42,11,True,21,4,27,2,False,False
45,12,True,17,6,23,3,False,False
47,12,True,12,1,25,3,False,False
50,13,True,27,3,21,5,False,False
53,14,True,23,2,17,4,False,False
57,15,True,21,1,4,2,False,False
58,15,True,3,3,30,7,False,False
59,16,True,10,3,17,5,False,False
60,16,True,25,2,1,4,False,False
61,17,True,21,3,4,4,True,False
62,17,True,3,2,30,1,False,False
63,18,True,10,1,17,2,False,False
64,18,True,25,2,1,3,True,False
65,19,True,4,3,21,4,False,False
66,19,True,30,4,3,3,True,False
67,20,True,17,3,10,4,False,False
68,20,True,1,3,25,1,False,False
69,21,True,4,7,21,3,False,False
70,21,True,30,1,3,2,False,False
71,22,True,17,2,10,3,False,False
72,22,True,1,2,25,1,False,False
73,23,True,21,1,4,2,False,False
74,23,True,3,5,30,7,False,False
75,24,True,10,3,17,2,False,False
78,25,True,30,2,3,4,False,False
79,26,True,17,6,10,1,False,False
82,27,True,3,2,30,3,False,False
83,28,True,10,1,17,3,False,False
85,29,True,30,5,4,4,False,False
86,30,True,1,1,17,2,False,False
87,31,True,30,3,4,2,True,False
88,32,True,1,5,17,3,False,False
89,33,True,4,2,30,3,False,False
90,34,True,17,3,1,2,False,False
91,35,True,4,3,30,2,False,False
92,36,True,17,4,1,2,False,False
93,37,True,30,3,4,1,False,False
94,38,True,1,4,17,1,False,False
96,40,True,17,3,1,4,True,False
98,42,True,1,4,17,3,True,False
99,43,True,30,3,1,2,True,False
100,44,True,30,2,1,6,False,False
101,45,True,1,2,30,4,False,False
102,46,True,1,3,30,1,False,False
103,47,True,30,2,1,3,False,False
104,48,True,1,2,30,1,False,False
