Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,5,4,12,5,True,True
2,1,True,25,7,7,3,False,False
3,1,True,14,2,26,5,False,False
4,1,True,28,2,21,7,False,False
5,2,True,1,2,10,3,True,True
6,2,True,3,6,9,3,False,False
7,2,True,16,3,4,2,True,True
8,2,True,6,3,2,4,True,False
9,2,True,11,2,27,3,False,False
10,2,True,18,6,13,7,False,False
11,2,True,15,5,25,4,True,True
12,2,True,19,4,20,5,False,False
13,2,True,30,2,24,3,True,True
14,3,True,12,4,5,5,True,False
15,3,True,7,3,17,4,False,False
16,3,True,22,2,14,5,False,False
17,4,True,1,6,24,7,True,True
18,4,True,22,3,23,5,False,False
19,4,True,3,4,28,5,False,False
20,4,True,26,3,9,4,False,False
21,4,True,5,8,29,2,False,False
22,4,True,17,7,7,4,False,False
23,4,True,10,3,8,2,True,False
24,4,True,11,5,13,3,False,False
25,4,True,2,3,15,4,False,False
26,4,True,16,4,21,5,False,False
27,4,True,18,2,27,3,False,False
28,4,True,19,2,30,7,False,False
29,4,True,20,2,25,4,False,False
30,5,True,1,3,19,2,True,False
31,5,True,4,0,12,6,False,False
32,5,True,6,4,29,6,False,False
33,6,True,3,3,2,1,False,False
34,6,True,8,4,24,3,False,False
35,6,True,21,5,11,3,False,False
36,6,True,26,4,20,3,True,True
37,7,True,1,4,18,3,False,False
38,7,True,23,3,21,4,True,True
39,7,True,4,1,5,2,False,False
40,7,True,6,6,12,1,False,False
41,7,True,22,2,7,3,False,False
42,7,True,8,2,30,4,False,False
43,7,True,10,5,17,6,True,True
44,7,True,13,4,27,2,False,False
45,7,True,14,3,15,4,True,True
46,7,True,24,3,16,5,False,False
47,7,True,26,5,19,2,False,False
48,7,True,25,5,29,4,True,False
49,8,True,11,1,20,6,False,False
50,8,True,28,5,2,3,False,False
51,9,True,1,4,22,3,True,False
52,9,True,23,4,16,1,False,False
53,9,True,18,2,3,3,False,False
54,9,True,4,4,29,3,False,False
55,9,True,6,1,5,6,False,False
56,9,True,8,2,27,1,False,False
57,9,True,14,3,10,4,True,True
58,9,True,25,3,12,2,True,True
59,9,True,30,3,13,1,False,False
60,9,True,28,2,15,5,False,False
61,9,True,26,3,24,5,False,False
62,10,True,23,3,19,4,True,True
63,10,True,7,2,9,3,False,False
64,10,True,17,3,11,4,True,False
65,11,True,16,0,3,3,False,False
66,11,True,6,1,22,3,False,False
67,11,True,9,1,10,2,False,False
68,11,True,25,1,5,5,False,False
69,11,True,28,1,7,3,False,False
70,11,True,8,6,13,2,False,False
71,11,True,26,4,11,1,False,False
72,11,True,29,2,14,4,False,False
73,11,True,15,1,18,4,False,False
74,11,True,24,3,17,1,False,False
75,11,True,20,6,30,3,False,False
76,11,True,27,4,21,2,False,False
77,12,True,29,5,1,4,True,True
78,12,True,23,5,20,4,True,False
79,12,True,12,2,2,3,False,False
80,12,True,15,4,19,6,False,False
81,13,True,5,6,7,2,False,False
82,13,True,22,8,16,2,False,False
83,14,True,1,0,26,4,False,False
84,14,True,23,5,18,2,False,False
85,14,True,15,1,3,3,False,False
86,14,True,4,1,22,5,False,False
87,14,True,6,2,11,3,False,False
88,14,True,9,4,14,3,False,False
89,14,True,5,1,25,3,False,False
90,14,True,2,3,10,2,False,False
91,14,True,13,5,24,1,False,False
92,14,True,21,5,29,0,False,False
93,14,True,27,4,28,2,False,False
94,15,True,17,3,1,4,False,False
95,15,True,3,4,20,5,True,False
96,15,True,30,7,12,2,False,False
97,15,True,16,4,19,3,False,False
98,16,True,23,6,22,1,False,False
99,16,True,15,2,4,1,False,False
100,16,True,9,0,26,2,False,False
101,16,True,10,2,2,0,False,False
102,16,True,11,3,25,5,False,False
103,16,True,13,4,28,5,True,True
104,16,True,17,2,14,3,True,True
105,16,True,27,3,16,4,False,False
106,16,True,19,2,24,5,False,False
107,17,True,9,1,1,2,True,True
108,17,True,20,2,6,0,False,False
109,17,True,21,7,5,4,False,False
110,17,True,7,0,18,4,False,False
111,17,True,2,3,8,4,True,True
112,17,True,12,1,29,3,False,False
113,18,True,8,5,23,2,False,False
114,18,True,3,3,11,2,False,False
115,18,True,13,1,4,2,True,True
116,18,True,10,3,15,1,False,False
117,18,True,14,4,25,6,False,False
118,18,True,28,5,16,4,False,False
119,18,True,27,3,18,5,False,False
120,18,True,17,2,26,1,True,False
