Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,3,4,4,0,False,False
2,1,True,16,2,21,3,False,False
3,1,True,28,5,30,6,True,False
4,1,True,20,4,19,2,False,False
5,2,True,14,2,10,3,False,False
6,2,True,15,2,17,1,True,False
7,2,True,8,5,5,2,False,False
8,2,True,1,5,23,3,False,False
9,3,True,3,1,4,4,False,False
10,3,True,16,2,21,1,True,False
11,3,True,28,1,30,2,True,False
12,3,True,20,0,19,3,False,False
13,4,True,14,2,10,4,False,False
14,4,True,15,0,17,1,False,False
15,4,True,8,3,5,1,False,False
16,4,True,1,3,23,4,False,False
17,5,True,4,3,3,1,False,False
18,5,True,21,1,16,7,False,False
19,5,True,30,1,28,3,False,False
20,5,True,19,3,20,4,False,False
21,6,True,10,1,14,3,False,False
22,6,True,17,2,15,1,True,False
23,6,True,5,1,8,2,False,False
24,6,True,23,2,1,1,True,False
25,7,True,4,4,3,3,True,False
26,7,True,21,5,16,2,False,False
27,7,True,30,1,28,2,False,False
28,7,True,19,2,20,5,False,False
29,8,True,10,4,14,2,False,False
30,8,True,17,2,15,3,False,False
31,8,True,5,6,8,3,False,False
32,8,True,23,3,1,1,False,False
33,9,True,3,4,4,3,False,False
34,9,True,16,5,21,4,False,False
35,9,True,28,2,30,1,False,False
36,9,True,20,4,19,1,False,False
37,10,True,14,4,10,3,True,False
38,10,True,15,4,17,1,False,False
39,10,True,8,4,5,1,False,False
40,10,True,1,3,23,2,False,False
41,11,True,4,4,3,3,True,False
42,11,True,21,3,16,2,True,False
43,11,True,30,2,28,5,False,False
45,12,True,10,3,14,4,True,False
46,12,True,17,5,15,4,True,False
48,12,True,23,4,1,3,True,False
50,13,True,16,4,21,2,False,False
53,14,True,14,2,10,1,False,False
54,14,True,15,2,17,0,False,False
57,15,True,16,4,4,3,False,False
58,15,True,28,3,20,2,True,False
59,16,True,14,3,15,2,False,False
60,16,True,8,4,23,2,False,False
61,17,True,16,2,4,1,True,False
62,17,True,28,3,20,2,False,False
63,18,True,14,2,15,3,True,False
64,18,True,8,1,23,4,False,False
65,19,True,4,4,16,3,True,False
66,19,True,20,4,28,3,False,False
67,20,True,15,3,14,5,False,False
68,20,True,23,2,8,1,False,False
69,21,True,4,5,16,1,False,False
70,21,True,20,3,28,1,False,False
71,22,True,15,3,14,2,False,False
72,22,True,23,3,8,1,False,False
73,23,True,16,2,4,4,False,False
74,23,True,28,2,20,0,False,False
75,24,True,14,4,15,1,False,False
76,24,True,8,5,23,3,False,False
77,25,True,4,5,16,4,True,False
78,25,True,20,2,28,4,False,False
79,26,True,15,4,14,0,False,False
80,26,True,23,1,8,3,False,False
83,28,True,14,4,15,2,False,False
84,28,True,8,3,23,5,False,False
85,29,True,28,1,4,3,False,False
86,30,True,14,1,23,4,False,False
87,31,True,28,3,4,2,False,False
88,32,True,14,2,23,3,True,False
89,33,True,4,2,28,4,False,False
90,34,True,23,5,14,2,False,False
91,35,True,4,3,28,6,False,False
92,36,True,23,2,14,4,False,False
93,37,True,28,2,4,1,False,False
94,38,True,14,2,23,3,True,False
99,43,True,23,3,28,4,False,False
100,44,True,23,2,28,0,False,False
101,45,True,28,4,23,5,True,False
102,46,True,28,4,23,3,False,False
103,47,True,23,2,28,5,False,False
104,48,True,28,5,23,3,False,False
