Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,False,16,0,29,0,False,False
2,1,False,24,0,13,0,False,False
3,1,False,3,0,11,0,False,False
4,1,False,9,0,28,0,False,False
5,2,False,17,0,12,0,False,False
6,2,False,32,0,7,0,False,False
7,2,False,5,0,4,0,False,False
8,2,False,2,0,1,0,False,False
9,3,False,16,0,29,0,False,False
10,3,False,24,0,13,0,False,False
11,3,False,3,0,11,0,False,False
12,3,False,9,0,28,0,False,False
13,4,False,17,0,12,0,False,False
14,4,False,32,0,7,0,False,False
15,4,False,5,0,4,0,False,False
16,4,False,2,0,1,0,False,False
17,5,False,29,0,16,0,False,False
18,5,False,13,0,24,0,False,False
19,5,False,11,0,3,0,False,False
20,5,False,28,0,9,0,False,False
21,6,False,12,0,17,0,False,False
22,6,False,7,0,32,0,False,False
23,6,False,4,0,5,0,False,False
24,6,False,1,0,2,0,False,False
25,7,False,29,0,16,0,False,False
26,7,False,13,0,24,0,False,False
27,7,False,11,0,3,0,False,False
28,7,False,28,0,9,0,False,False
29,8,False,12,0,17,0,False,False
30,8,False,7,0,32,0,False,False
31,8,False,4,0,5,0,False,False
32,8,False,1,0,2,0,False,False
33,9,False,16,0,29,0,False,False
34,9,False,24,0,13,0,False,False
35,9,False,3,0,11,0,False,False
36,9,False,9,0,28,0,False,False
37,10,False,17,0,12,0,False,False
38,10,False,32,0,7,0,False,False
39,10,False,5,0,4,0,False,False
40,10,False,2,0,1,0,False,False
41,11,False,29,0,16,0,False,False
42,11,False,13,0,24,0,False,False
43,11,False,11,0,3,0,False,False
44,11,False,28,0,9,0,False,False
45,12,False,12,0,17,0,False,False
46,12,False,7,0,32,0,False,False
47,12,False,4,0,5,0,False,False
48,12,False,1,0,2,0,False,False
49,13,False,16,0,29,0,False,False
50,13,False,24,0,13,0,False,False
51,13,False,3,0,11,0,False,False
52,13,False,9,0,28,0,False,False
53,14,False,17,0,12,0,False,False
54,14,False,32,0,7,0,False,False
55,14,False,5,0,4,0,False,False
56,14,False,2,0,1,0,False,False
