Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,24,8,19,6,False,False
2,1,True,28,6,4,0,False,False
3,1,True,17,1,9,8,False,False
4,1,True,13,9,30,3,False,False
5,1,True,22,2,20,3,False,False
6,1,True,5,1,12,4,False,False
7,1,True,7,4,25,9,False,False
8,1,True,16,2,21,8,False,False
9,1,True,10,2,1,3,False,False
10,1,True,29,1,15,5,False,False
11,1,True,26,0,23,7,False,False
12,1,True,27,2,2,1,False,False
13,2,True,25,4,11,6,False,False
14,2,True,15,3,8,2,False,False
15,2,True,21,3,3,2,False,False
16,2,True,26,7,14,8,False,False
17,2,True,30,5,6,4,False,False
18,2,True,22,0,18,5,False,False
19,2,True,16,2,28,10,False,False
20,2,True,5,4,29,6,False,False
21,2,True,17,3,7,4,False,False
22,2,True,13,3,27,10,False,False
23,2,True,23,6,10,2,False,False
24,2,True,20,6,24,4,False,False
25,3,True,12,2,5,4,False,False
26,3,True,28,11,16,2,False,False
27,3,True,30,9,13,1,False,False
28,3,True,25,4,17,6,False,False
29,3,True,18,3,22,4,True,True
30,3,True,14,9,26,7,False,False
31,3,True,6,0,2,6,False,False
32,3,True,4,2,3,8,False,False
33,3,True,7,4,11,5,False,False
34,3,True,23,5,1,4,True,False
35,3,True,29,4,8,7,False,False
36,3,True,20,7,19,2,False,False
37,4,True,11,0,9,6,False,False
38,4,True,22,6,24,1,False,False
39,4,True,3,5,21,3,False,False
40,4,True,16,7,4,5,False,False
41,4,True,20,2,18,4,False,False
42,4,True,2,9,6,1,False,False
43,4,True,29,2,12,10,False,False
44,4,True,26,2,10,7,False,False
45,4,True,23,5,14,1,False,False
46,4,True,8,3,15,4,True,True
47,4,True,30,4,27,2,False,False
48,4,True,7,5,17,7,False,False
49,5,True,8,2,5,8,False,False
50,5,True,11,6,25,5,False,False
51,5,True,27,11,13,0,False,False
52,5,True,3,1,28,4,False,False
53,5,True,21,9,16,0,False,False
54,5,True,20,0,22,5,False,False
55,5,True,9,9,7,1,False,False
56,5,True,15,5,29,1,False,False
57,5,True,6,5,30,4,False,False
58,5,True,14,2,23,9,False,False
59,5,True,10,8,26,3,False,False
60,5,True,18,7,19,0,False,False
61,6,True,24,4,20,6,False,False
62,6,True,14,2,1,6,False,False
63,6,True,21,10,4,4,False,False
64,6,True,7,1,9,7,False,False
65,6,True,30,1,2,7,False,False
66,6,True,8,1,12,5,False,False
67,6,True,6,0,27,11,False,False
68,6,True,19,0,18,7,False,False
69,6,True,11,5,17,8,False,False
70,6,True,5,4,15,3,True,True
71,6,True,16,0,3,9,False,False
72,7,True,6,6,13,7,False,False
73,7,True,17,5,25,4,False,False
74,7,True,1,2,10,3,True,True
75,7,True,21,1,28,5,False,False
76,7,True,19,4,24,5,False,False
77,7,True,29,0,5,8,False,False
78,7,True,12,8,8,2,False,False
79,7,True,9,7,11,2,False,False
80,7,True,23,11,26,1,False,False
81,8,True,10,4,14,5,True,False
82,8,True,19,0,22,5,False,False
83,8,True,11,8,7,5,False,False
84,8,True,27,8,6,0,False,False
85,8,True,4,6,16,7,True,False
86,8,True,18,4,20,2,False,False
87,8,True,28,2,21,3,False,False
88,8,True,2,4,30,0,False,False
89,8,True,1,5,23,3,False,False
90,8,True,12,10,29,3,False,False
91,8,True,25,1,9,3,False,False
92,9,True,2,7,13,1,False,False
93,9,True,18,9,24,2,False,False
94,9,True,3,10,4,0,False,False
95,9,True,12,5,15,1,False,False
96,9,True,26,2,1,9,False,False
97,9,True,5,7,8,2,False,False
98,9,True,14,0,10,2,False,False
99,9,True,9,9,17,1,False,False
100,9,True,22,3,19,0,False,False
101,10,True,13,1,2,10,False,False
102,10,True,28,3,3,2,True,False
103,10,True,9,7,25,3,False,False
104,11,True,2,2,27,7,False,False
105,11,True,4,3,21,7,False,False
106,11,True,13,4,6,6,False,False
107,11,True,10,2,23,6,False,False
108,11,True,1,7,14,4,False,False
109,11,True,17,4,11,8,False,False
110,11,True,24,0,22,6,False,False
111,11,True,15,0,12,5,False,False
112,11,True,19,2,20,9,False,False
113,11,True,25,6,7,5,True,False
114,11,True,8,5,29,3,False,False
115,11,True,3,9,16,2,False,False
116,12,True,27,13,30,1,False,False
117,12,True,1,8,26,1,False,False
118,12,True,24,2,18,4,False,False
119,12,True,15,4,5,3,False,False
120,12,True,4,1,28,11,False,False
