Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,16,1,28,3,False,False
2,1,True,20,3,7,1,False,False
3,1,True,29,2,5,4,False,False
4,1,True,26,3,14,2,False,False
5,2,True,2,3,3,0,False,False
6,2,True,21,0,4,6,False,False
7,2,True,22,4,27,5,True,True
8,2,True,12,2,25,3,True,False
9,2,True,6,3,17,1,False,False
10,2,True,24,3,10,2,False,False
11,2,True,15,1,8,5,False,False
12,3,True,2,3,18,5,False,False
13,3,True,20,3,9,4,False,False
14,3,True,28,3,11,4,False,False
15,3,True,7,3,19,1,False,False
16,3,True,23,3,14,0,False,False
17,4,True,27,3,4,2,True,False
18,4,True,16,3,3,4,True,False
19,4,True,21,2,28,3,False,False
20,4,True,22,2,13,4,False,False
21,4,True,9,3,20,2,False,False
22,4,True,18,0,30,6,False,False
23,4,True,11,0,6,1,False,False
24,4,True,12,3,17,4,False,False
25,4,True,25,2,15,1,False,False
26,4,True,19,0,7,2,False,False
27,4,True,10,3,8,4,False,False
28,4,True,5,3,29,1,False,False
29,4,True,24,2,23,4,False,False
30,4,True,1,1,26,7,False,False
31,5,True,16,2,21,6,False,False
32,6,True,27,3,3,2,True,True
33,6,True,2,2,19,3,False,False
34,6,True,9,1,4,5,False,False
35,6,True,13,3,22,1,False,False
36,6,True,29,1,1,0,False,False
37,7,True,17,3,18,1,False,False
38,7,True,2,3,20,4,True,True
39,7,True,16,4,24,3,False,False
40,7,True,26,3,30,2,False,False
41,7,True,13,4,6,3,True,True
42,7,True,27,5,11,3,False,False
43,7,True,12,1,10,6,False,False
44,7,True,25,2,5,3,True,True
45,7,True,29,1,14,3,False,False
46,8,True,21,1,9,4,False,False
47,8,True,7,1,22,2,True,False
48,8,True,3,3,8,2,True,True
49,8,True,23,5,1,1,False,False
50,9,True,17,2,19,4,False,False
51,9,True,21,3,24,2,False,False
52,9,True,7,3,30,2,False,False
53,9,True,20,4,16,3,False,False
54,9,True,10,4,27,3,True,False
55,9,True,4,5,13,2,False,False
56,9,True,25,4,12,1,False,False
57,9,True,15,1,23,2,True,False
58,10,True,26,3,18,5,False,False
59,10,True,28,2,9,4,False,False
60,10,True,6,3,11,4,False,False
61,10,True,5,5,2,1,False,False
62,10,True,25,2,29,1,False,False
63,10,True,8,2,1,3,False,False
64,10,True,15,3,14,4,False,False
65,11,True,11,0,16,1,False,False
66,11,True,17,4,21,3,False,False
67,11,True,4,4,27,5,True,True
68,11,True,10,4,13,6,False,False
69,11,True,28,4,24,6,False,False
70,11,True,6,1,30,2,False,False
71,11,True,26,0,19,2,False,False
72,11,True,9,2,7,1,False,False
73,11,True,12,2,5,0,False,False
74,11,True,3,2,23,3,True,True
75,12,True,18,2,20,3,True,True
76,12,True,25,2,2,0,False,False
77,12,True,15,4,1,6,False,False
78,12,True,12,3,29,4,True,False
79,12,True,8,1,14,4,False,False
