Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,3,True,2,7,28,0,False,False
2,3,True,24,0,3,3,False,False
3,3,True,9,6,4,4,False,False
4,3,True,11,5,12,8,False,False
5,3,True,7,2,26,7,False,False
6,4,True,2,10,28,4,False,False
7,4,True,24,2,19,6,False,False
8,4,True,16,5,20,6,False,False
9,4,True,30,6,23,5,True,False
10,4,True,18,1,21,7,False,False
11,4,True,27,7,22,0,False,False
12,4,True,29,1,4,5,False,False
13,4,True,17,7,25,6,True,False
14,4,True,6,0,15,7,False,False
15,4,True,8,0,10,7,False,False
16,4,True,14,0,12,7,False,False
17,4,True,11,2,1,10,False,False
18,4,True,7,1,5,10,False,False
19,5,True,13,1,3,7,False,False
20,5,True,6,6,15,9,False,False
21,5,True,16,5,19,4,True,True
22,7,True,23,4,19,6,False,False
23,8,True,3,4,20,1,False,False
24,9,True,14,2,2,13,False,False
25,9,True,26,0,5,5,False,False
26,10,True,4,4,16,6,False,False
27,10,True,8,6,11,5,False,False
28,10,True,15,4,9,3,True,False
29,10,True,22,3,23,8,False,False
30,10,True,19,2,3,4,False,False
31,10,True,10,8,25,3,False,False
32,10,True,6,5,17,10,False,False
33,10,True,12,1,1,5,False,False
34,11,True,18,7,28,6,True,False
35,11,True,22,2,24,6,False,False
36,11,True,15,1,9,2,False,False
37,11,True,4,6,16,5,False,False
38,11,True,3,4,19,3,False,False
39,11,True,8,8,11,6,False,False
40,11,True,29,4,20,3,False,False
41,11,True,30,3,13,6,False,False
42,11,True,21,4,27,1,False,False
43,11,True,6,6,25,7,True,False
44,11,True,14,1,2,10,False,False
45,11,True,10,6,7,3,False,False
46,11,True,26,4,12,2,False,False
47,12,True,30,6,13,5,False,False
48,12,True,18,5,28,4,False,False
49,12,True,24,4,19,2,False,False
50,12,True,27,6,20,0,False,False
51,12,True,10,9,7,1,False,False
52,14,True,21,10,16,2,False,False
53,14,True,17,6,15,5,False,False
54,15,True,21,8,16,0,False,False
55,15,True,6,8,11,7,False,False
56,15,True,4,7,29,6,True,False
57,15,True,15,10,7,2,False,False
58,15,True,5,1,10,7,False,False
59,15,True,1,10,26,2,False,False
60,16,True,9,6,2,3,False,False
61,17,True,6,7,11,6,False,False
62,17,True,18,5,13,7,False,False
63,17,True,24,1,23,2,False,False
64,17,True,20,1,27,6,False,False
65,17,True,30,4,29,5,False,False
66,17,True,22,1,3,6,False,False
67,17,True,28,7,4,3,False,False
68,17,True,25,3,7,6,False,False
69,17,True,12,6,14,0,False,False
70,17,True,1,10,26,0,False,False
71,18,True,13,5,18,7,False,False
72,18,True,19,8,16,2,False,False
73,18,True,20,7,30,3,False,False
74,18,True,27,8,29,0,False,False
75,18,True,28,3,21,7,False,False
76,18,True,3,8,22,1,False,False
77,18,True,23,3,24,4,True,True
78,18,True,10,5,15,6,True,False
79,18,True,9,3,2,2,True,True
80,18,True,7,6,17,9,False,False
81,18,True,5,9,8,1,False,False
82,18,True,26,2,14,8,False,False
83,18,True,1,9,12,2,False,False
84,19,True,19,6,16,8,False,False
85,19,True,21,11,18,0,False,False
86,19,True,6,6,25,7,False,False
87,19,True,10,0,15,8,False,False
88,19,True,20,5,30,2,False,False
89,19,True,28,7,22,1,False,False
90,19,True,27,10,4,2,False,False
91,21,True,6,5,7,4,False,False
92,22,True,19,3,23,10,False,False
93,22,True,27,5,28,1,False,False
94,22,True,16,5,22,6,False,False
95,22,True,21,11,24,1,False,False
96,23,True,6,5,9,4,True,False
97,23,True,2,9,17,8,True,True
98,24,True,19,5,18,6,False,False
99,24,True,4,2,23,10,False,False
100,24,True,30,2,27,12,False,False
101,24,True,11,1,28,7,False,False
102,24,True,29,1,21,9,False,False
103,24,True,16,7,22,6,True,False
104,24,True,13,3,3,10,False,False
105,24,True,20,5,24,7,False,False
106,24,True,2,4,25,6,False,False
107,24,True,15,9,7,4,False,False
108,24,True,12,10,10,4,False,False
109,24,True,8,2,14,7,False,False
110,24,True,5,5,1,3,False,False
111,25,True,4,7,13,6,True,False
112,25,True,29,7,18,2,False,False
113,25,True,8,2,14,6,False,False
114,25,True,16,7,30,5,False,False
115,25,True,6,1,9,5,False,False
116,25,True,3,10,20,3,False,False
117,25,True,17,3,15,5,False,False
118,25,True,5,2,1,11,False,False
119,26,True,28,9,18,2,False,False
120,26,True,23,3,3,5,False,False
121,26,True,29,10,19,2,False,False
122,26,True,2,5,25,6,False,False
123,26,True,4,5,20,7,False,False
124,26,True,22,6,30,5,False,False
125,26,True,7,2,15,6,False,False
126,26,True,14,2,26,5,False,False
127,26,True,12,11,10,3,False,False
