Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,29,4,12,3,True,True
2,1,True,30,4,25,3,True,False
3,1,True,21,0,28,2,False,False
4,1,True,26,4,31,1,False,False
5,2,True,23,4,1,2,False,False
6,2,True,16,5,6,4,True,False
7,2,True,5,4,8,1,False,False
8,2,True,3,4,10,5,True,True
9,2,True,15,2,17,3,True,True
10,2,True,2,4,20,3,False,False
11,2,True,4,3,24,1,False,False
12,2,True,13,6,27,5,False,False
13,3,True,28,4,9,2,False,False
14,3,True,2,4,18,2,False,False
15,3,True,30,2,19,4,False,False
16,3,True,7,3,22,2,False,False
17,3,True,31,1,26,4,False,False
18,4,True,26,3,1,4,False,False
19,4,True,3,4,23,3,True,True
20,4,True,18,3,4,2,True,False
21,4,True,29,3,5,2,False,False
22,4,True,15,1,8,3,False,False
23,4,True,14,1,12,3,False,False
24,4,True,27,2,13,3,False,False
25,4,True,11,2,17,4,False,False
26,4,True,20,3,21,4,False,False
27,4,True,9,4,24,2,False,False
28,4,True,10,4,25,3,True,False
29,4,True,16,3,28,2,False,False
30,4,True,6,2,30,5,False,False
31,5,True,27,4,6,2,False,False
32,5,True,10,3,11,4,False,False
33,5,True,2,0,19,2,False,False
34,6,True,4,7,9,1,False,False
35,6,True,25,4,28,3,False,False
36,7,True,14,0,5,3,False,False
37,7,True,1,5,11,6,True,True
38,7,True,6,1,13,4,False,False
39,7,True,26,3,17,1,False,False
40,7,True,12,2,19,3,False,False
41,7,True,2,4,24,1,False,False
42,7,True,3,2,31,4,False,False
43,7,True,10,2,30,3,False,False
44,8,True,16,3,4,2,True,False
45,8,True,18,2,22,3,False,False
46,8,True,14,4,29,6,False,False
47,9,True,31,4,23,2,False,False
48,9,True,26,3,7,1,False,False
49,9,True,3,2,8,1,False,False
50,9,True,5,3,10,1,False,False
51,9,True,11,2,16,3,True,True
52,9,True,12,4,18,5,False,False
53,9,True,30,0,17,2,False,False
54,9,True,25,2,21,3,False,False
55,9,True,1,4,24,3,False,False
56,9,True,27,2,28,1,False,False
57,9,True,15,2,2,4,False,False
58,10,True,13,3,4,2,False,False
59,10,True,19,2,6,1,False,False
60,10,True,1,2,9,1,False,False
61,11,True,18,3,3,1,False,False
62,11,True,9,1,6,2,True,False
63,11,True,2,1,7,3,False,False
64,11,True,23,5,8,1,False,False
65,11,True,30,2,10,1,False,False
66,11,True,28,1,11,3,False,False
67,11,True,17,3,14,0,False,False
68,11,True,24,0,15,3,False,False
69,11,True,25,4,16,3,True,True
70,11,True,13,2,19,3,True,True
71,11,True,12,0,20,1,True,True
72,11,True,27,2,21,4,False,False
73,11,True,22,0,29,4,False,False
74,11,True,5,4,31,0,False,False
75,12,True,31,3,14,4,True,False
76,12,True,5,4,26,3,True,True
77,12,True,24,4,2,7,False,False
78,13,True,1,4,3,5,True,True
79,13,True,10,1,4,4,False,False
80,13,True,12,5,7,2,False,False
81,13,True,13,2,18,4,False,False
82,13,True,25,2,19,5,False,False
83,13,True,15,1,21,2,False,False
84,13,True,8,3,30,2,True,False
85,14,True,22,2,5,4,False,False
86,14,True,6,3,14,5,False,False
87,14,True,27,3,16,2,True,False
88,14,True,15,6,28,2,False,False
89,14,True,11,1,29,2,True,True
90,14,True,17,4,31,3,False,False
91,14,True,23,2,2,6,False,False
92,15,True,4,1,1,2,False,False
93,15,True,10,4,9,5,False,False
94,15,True,22,1,12,2,False,False
95,15,True,8,1,24,5,False,False
96,15,True,6,2,26,4,False,False
97,15,True,28,1,30,3,False,False
98,16,True,17,1,23,5,False,False
99,16,True,27,0,3,2,False,False
