Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,11,4,3,5,True,False
2,1,True,4,1,21,5,False,False
3,1,True,28,4,19,6,False,False
4,1,True,30,4,20,3,True,False
5,2,True,1,3,15,0,False,False
6,2,True,17,4,10,6,False,False
7,2,True,31,2,12,3,False,False
8,2,True,23,2,14,3,False,False
9,3,True,11,4,3,1,False,False
10,3,True,4,0,21,1,False,False
11,3,True,28,4,19,2,False,False
12,3,True,30,4,20,2,False,False
13,4,True,1,1,15,3,False,False
14,4,True,17,2,10,4,False,False
15,4,True,31,3,12,1,False,False
16,4,True,23,3,14,6,False,False
17,5,True,3,5,11,3,False,False
18,5,True,21,4,4,5,True,False
19,5,True,19,2,28,3,False,False
20,5,True,20,1,30,2,False,False
21,6,True,15,2,1,1,False,False
22,6,True,10,5,17,3,False,False
23,6,True,12,0,31,1,False,False
24,6,True,14,0,23,6,False,False
25,7,True,3,3,11,4,False,False
26,7,True,21,1,4,2,False,False
27,7,True,19,1,28,3,False,False
28,7,True,20,1,30,3,False,False
29,8,True,15,4,1,2,False,False
30,8,True,10,4,17,3,False,False
31,8,True,12,3,31,5,False,False
32,8,True,14,1,23,3,False,False
33,9,True,11,4,3,3,False,False
34,9,True,4,1,21,3,False,False
35,9,True,28,2,19,1,False,False
37,10,True,1,0,15,3,False,False
39,10,True,31,0,12,2,False,False
40,10,True,23,4,14,3,True,False
41,11,True,3,5,11,4,True,False
42,11,True,21,4,4,2,False,False
47,12,True,12,1,31,3,False,False
48,12,True,14,4,23,0,False,False
49,13,True,11,3,3,6,False,False
56,14,True,23,0,14,1,False,False
57,15,True,21,1,3,2,False,False
58,15,True,28,4,30,2,False,False
59,16,True,10,0,15,3,False,False
60,16,True,31,3,14,2,False,False
61,17,True,21,0,3,4,False,False
62,17,True,28,2,30,4,False,False
63,18,True,10,3,15,5,False,False
64,18,True,31,3,14,2,False,False
65,19,True,3,1,21,3,False,False
66,19,True,30,4,28,2,False,False
67,20,True,15,1,10,4,False,False
68,20,True,14,4,31,1,False,False
69,21,True,3,2,21,4,False,False
70,21,True,30,3,28,2,False,False
71,22,True,15,1,10,6,False,False
72,22,True,14,2,31,3,True,False
73,23,True,21,7,3,6,True,False
74,23,True,28,3,30,5,False,False
75,24,True,10,7,15,0,False,False
76,24,True,31,3,14,2,False,False
77,25,True,3,4,21,1,False,False
79,26,True,15,3,10,4,True,False
81,27,True,21,1,3,2,True,False
85,29,True,30,5,3,3,False,False
86,30,True,31,3,10,2,True,False
87,31,True,30,3,3,4,True,False
88,32,True,31,3,10,2,False,False
89,33,True,3,1,30,3,False,False
90,34,True,10,3,31,2,True,False
91,35,True,3,3,30,5,False,False
92,36,True,10,2,31,3,False,False
93,37,True,30,2,3,6,False,False
94,38,True,31,4,10,3,False,False
95,39,True,3,2,30,1,False,False
97,41,True,30,3,3,5,False,False
99,43,True,31,1,3,2,False,False
100,44,True,31,2,3,3,True,False
101,45,True,3,6,31,0,False,False
102,46,True,3,5,31,4,False,False
