Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,28,0,13,3,False,False
2,1,True,23,3,5,4,False,False
3,1,True,14,1,12,3,False,False
4,1,True,30,3,20,2,False,False
5,1,True,10,5,15,4,True,True
6,1,True,2,4,7,5,True,False
7,1,True,29,3,1,4,True,True
8,1,True,17,4,25,5,True,True
9,1,True,16,1,3,4,False,False
10,1,True,24,3,18,1,False,False
11,1,True,27,2,21,3,True,True
12,1,True,9,2,19,3,False,False
13,1,True,4,4,11,3,True,True
14,1,True,22,2,6,3,True,True
15,2,True,17,3,8,4,True,False
16,2,True,5,4,26,3,False,False
17,2,True,21,3,16,4,True,True
18,2,True,1,3,23,0,False,False
19,2,True,9,1,30,3,False,False
20,2,True,12,4,14,2,False,False
21,2,True,20,4,22,2,False,False
22,2,True,4,4,28,3,True,False
23,2,True,25,2,2,6,False,False
24,2,True,15,2,29,5,False,False
25,2,True,18,6,24,4,False,False
26,2,True,13,4,27,1,False,False
27,2,True,7,2,10,3,False,False
28,2,True,3,3,11,5,False,False
29,2,True,19,2,6,5,False,False
30,3,True,3,1,4,2,False,False
31,3,True,22,1,9,2,False,False
32,3,True,10,2,17,4,False,False
33,3,True,25,3,8,2,False,False
34,3,True,23,1,26,3,False,False
35,3,True,24,5,30,3,False,False
36,3,True,5,2,12,4,False,False
37,3,True,14,1,1,2,True,False
38,3,True,28,3,16,2,False,False
39,3,True,20,5,18,1,False,False
40,3,True,15,5,2,2,False,False
41,3,True,27,6,13,7,True,True
42,3,True,11,5,21,3,False,False
43,3,True,6,2,19,3,False,False
44,4,False,12,0,29,0,False,False
45,4,False,25,0,7,0,False,False
46,4,False,19,0,22,0,False,False
47,4,False,9,0,24,0,False,False
48,4,False,1,0,5,0,False,False
49,4,False,14,0,23,0,False,False
50,4,False,17,0,15,0,False,False
51,4,False,27,0,4,0,False,False
52,4,False,8,0,10,0,False,False
53,4,False,18,0,20,0,False,False
54,4,False,11,0,3,0,False,False
55,4,False,13,0,28,0,False,False
56,5,False,2,0,25,0,False,False
57,5,False,30,0,9,0,False,False
58,5,False,21,0,27,0,False,False
59,5,False,26,0,14,0,False,False
60,5,False,7,0,17,0,False,False
61,5,False,24,0,6,0,False,False
62,5,False,11,0,16,0,False,False
63,5,False,23,0,29,0,False,False
64,5,False,15,0,8,0,False,False
65,5,False,5,0,1,0,False,False
66,5,False,4,0,3,0,False,False
67,5,False,18,0,19,0,False,False
68,5,False,22,0,20,0,False,False
69,6,False,29,0,26,0,False,False
70,6,False,1,0,12,0,False,False
71,6,False,2,0,10,0,False,False
72,6,False,16,0,21,0,False,False
73,6,False,17,0,7,0,False,False
74,6,False,11,0,13,0,False,False
75,6,False,27,0,28,0,False,False
76,6,False,6,0,30,0,False,False
77,6,False,15,0,25,0,False,False
78,6,False,22,0,18,0,False,False
79,6,False,14,0,5,0,False,False
