Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,23,1,14,3,False,False
2,1,True,19,3,18,0,False,False
3,1,True,30,2,27,3,True,True
4,1,True,7,5,17,6,False,False
5,1,True,12,3,15,1,False,False
6,1,True,11,0,25,2,False,False
7,1,True,10,0,26,3,False,False
8,1,True,5,1,8,2,True,True
9,1,True,3,0,4,1,False,False
10,1,True,16,3,21,0,False,False
11,1,True,13,0,6,1,False,False
12,1,True,20,0,22,5,False,False
13,2,True,4,2,28,0,False,False
14,2,True,6,0,2,2,False,False
15,2,True,11,4,9,3,True,False
16,2,True,14,0,1,2,False,False
17,2,True,20,3,24,4,False,False
18,2,True,5,3,29,1,False,False
19,2,True,3,1,16,2,False,False
20,2,True,26,2,23,1,True,True
21,2,True,8,1,12,3,False,False
22,2,True,22,0,19,3,False,False
23,2,True,25,3,7,0,False,False
24,2,True,30,3,13,2,False,False
25,3,True,26,3,10,1,False,False
26,3,True,15,1,5,4,False,False
27,3,True,25,2,11,1,False,False
28,3,True,24,4,20,0,False,False
29,3,True,16,2,3,1,False,False
30,3,True,13,1,30,4,False,False
31,3,True,28,2,21,3,False,False
32,3,True,7,2,9,3,False,False
33,3,True,23,1,1,0,False,False
34,3,True,22,2,18,0,False,False
35,3,True,12,2,29,0,False,False
36,3,True,27,1,2,0,False,False
37,4,False,25,0,17,0,False,False
38,4,False,29,0,8,0,False,False
39,4,False,19,0,24,0,False,False
40,4,False,10,0,14,0,False,False
41,4,False,13,0,27,0,False,False
42,4,False,21,0,28,0,False,False
43,4,False,16,0,4,0,False,False
44,4,False,30,0,6,0,False,False
45,4,False,5,0,15,0,False,False
46,4,False,23,0,26,0,False,False
47,4,False,11,0,7,0,False,False
48,4,False,18,0,20,0,False,False
49,5,False,23,0,10,0,False,False
50,5,False,19,0,22,0,False,False
51,5,False,21,0,3,0,False,False
52,5,False,15,0,12,0,False,False
53,5,False,8,0,5,0,False,False
54,5,False,17,0,11,0,False,False
55,5,False,6,0,13,0,False,False
56,5,False,7,0,25,0,False,False
57,5,False,27,0,30,0,False,False
58,5,False,28,0,16,0,False,False
59,5,False,26,0,1,0,False,False
60,6,False,24,0,19,0,False,False
61,6,False,14,0,23,0,False,False
62,6,False,30,0,2,0,False,False
63,6,False,25,0,9,0,False,False
64,6,False,11,0,17,0,False,False
65,6,False,21,0,4,0,False,False
66,6,False,15,0,29,0,False,False
67,6,False,20,0,18,0,False,False
68,6,False,1,0,10,0,False,False
69,6,False,6,0,27,0,False,False
70,6,False,12,0,8,0,False,False
71,6,False,16,0,28,0,False,False
72,7,False,1,0,14,0,False,False
73,7,False,28,0,3,0,False,False
74,7,False,24,0,22,0,False,False
75,7,False,19,0,20,0,False,False
76,7,False,4,0,21,0,False,False
77,7,False,27,0,6,0,False,False
78,7,False,29,0,12,0,False,False
79,7,False,17,0,7,0,False,False
80,7,False,8,0,15,0,False,False
81,7,False,2,0,13,0,False,False
82,8,False,1,0,26,0,False,False
83,8,False,29,0,5,0,False,False
84,8,False,22,0,24,0,False,False
85,8,False,9,0,11,0,False,False
86,8,False,4,0,16,0,False,False
87,8,False,20,0,19,0,False,False
88,8,False,10,0,23,0,False,False
89,8,False,2,0,30,0,False,False
90,8,False,17,0,25,0,False,False
91,9,False,24,0,18,0,False,False
92,9,False,17,0,9,0,False,False
93,9,False,13,0,2,0,False,False
94,9,False,4,0,3,0,False,False
95,9,False,26,0,14,0,False,False
96,9,False,10,0,1,0,False,False
97,9,False,5,0,12,0,False,False
98,9,False,8,0,29,0,False,False
99,10,False,9,0,7,0,False,False
100,10,False,2,0,27,0,False,False
101,10,False,3,0,28,0,False,False
102,10,False,29,0,15,0,False,False
103,10,False,18,0,22,0,False,False
104,11,False,3,0,21,0,False,False
105,11,False,2,0,6,0,False,False
106,11,False,1,0,23,0,False,False
107,11,False,9,0,25,0,False,False
108,11,False,18,0,24,0,False,False
109,11,False,27,0,13,0,False,False
110,11,False,7,0,11,0,False,False
111,11,False,15,0,8,0,False,False
112,11,False,28,0,4,0,False,False
113,11,False,14,0,10,0,False,False
114,11,False,12,0,5,0,False,False
115,11,False,22,0,20,0,False,False
116,12,False,18,0,19,0,False,False
117,12,False,21,0,16,0,False,False
118,12,False,6,0,30,0,False,False
119,12,False,9,0,17,0,False,False
120,12,False,14,0,26,0,False,False
